1,128,1,8,7,12:24,34.8,Mostly Cloudy,1
1,132,1,8,7,12:29,34.8,Mostly Cloudy,1
1,130,1,8,7,12:34,34.8,Mostly Cloudy,1
1,124,1,8,7,12:39,34.8,Mostly Cloudy,1
1,126,1,8,7,12:44,34.8,Mostly Cloudy,1
1,130,1,8,7,12:49,34.8,Mostly Cloudy,1
1,132,1,8,7,12:54,34.8,Mostly Cloudy,1
1,136,1,8,7,12:59,34.8,Mostly Cloudy,1
1,135,1,8,7,13:04,34.8,Mostly Cloudy,1
1,130,1,8,7,13:09,34.8,Mostly Cloudy,1
1,131,1,8,7,13:14,34.8,Mostly Cloudy,1
1,128,1,8,7,13:19,34.8,Mostly Cloudy,1
1,128,1,8,7,13:24,34.8,Mostly Cloudy,1
1,131,1,8,7,13:29,34.8,Mostly Cloudy,1
1,131,1,8,7,13:34,34.8,Mostly Cloudy,1
1,135,1,8,7,13:39,34.8,Mostly Cloudy,1
1,134,1,8,7,13:44,34.8,Mostly Cloudy,1
1,138,1,8,7,13:49,34.8,Mostly Cloudy,1
1,134,1,8,7,13:54,34.8,Mostly Cloudy,1
1,133,1,8,7,13:59,34.8,Mostly Cloudy,1
1,134,1,8,7,14:04,34.8,Mostly Cloudy,1
1,137,1,8,7,14:09,34.8,Mostly Cloudy,1
1,132,1,8,7,14:14,34.8,Mostly Cloudy,1
1,131,1,8,7,14:19,34.8,Mostly Cloudy,1
1,128,1,8,7,14:24,34.8,Mostly Cloudy,1
1,133,1,8,7,14:29,34.8,Mostly Cloudy,1
1,138,1,8,7,14:34,34.8,Mostly Cloudy,1
1,140,1,8,7,14:39,34.8,Mostly Cloudy,1
1,142,1,8,7,14:44,34.8,Mostly Cloudy,1
1,148,1,8,7,14:49,34.8,Mostly Cloudy,1
1,146,1,8,7,14:54,34.8,Mostly Cloudy,1
1,146,1,8,7,14:59,34.8,Mostly Cloudy,1
1,140,1,8,7,15:04,34.8,Mostly Cloudy,1
1,143,1,8,7,15:09,34.8,Mostly Cloudy,1
1,144,1,8,7,15:14,34.8,Mostly Cloudy,1
1,147,1,8,7,15:19,34.8,Mostly Cloudy,1
1,140,1,8,7,15:24,34.8,Mostly Cloudy,1
1,146,1,8,7,15:29,34.8,Mostly Cloudy,1
1,148,1,8,7,15:34,34.8,Mostly Cloudy,1
1,151,1,8,7,15:39,34.8,Mostly Cloudy,1
1,157,1,8,7,15:44,34.8,Mostly Cloudy,1
1,160,1,8,7,15:49,34.8,Mostly Cloudy,1
1,163,1,8,7,15:54,34.8,Mostly Cloudy,1
1,165,1,8,7,15:59,34.8,Mostly Cloudy,1
1,164,1,8,7,16:04,34.8,Mostly Cloudy,1
1,161,1,8,7,16:09,34.8,Mostly Cloudy,1
1,148,1,8,7,16:14,34.8,Mostly Cloudy,1
1,126,1,8,7,16:19,34.8,Mostly Cloudy,1
1,128,1,8,7,16:24,34.8,Mostly Cloudy,1
1,128,1,8,7,16:29,34.8,Mostly Cloudy,1
1,128,1,8,7,16:34,34.8,Mostly Cloudy,1
1,126,1,8,7,16:39,34.8,Mostly Cloudy,1
1,132,1,8,7,16:44,34.8,Mostly Cloudy,1
1,131,1,8,7,16:49,34.8,Mostly Cloudy,1
1,132,1,8,7,16:54,34.8,Mostly Cloudy,1
1,135,1,8,7,16:59,34.8,Mostly Cloudy,1
1,135,1,8,7,17:04,34.8,Mostly Cloudy,1
1,137,1,8,7,17:09,34.8,Mostly Cloudy,1
1,132,1,8,7,17:14,34.8,Mostly Cloudy,1
1,127,1,8,7,17:19,34.8,Mostly Cloudy,1
1,134,1,8,7,17:24,34.8,Mostly Cloudy,1
1,131,1,8,7,17:29,34.8,Mostly Cloudy,1
1,128,1,8,7,17:34,34.8,Mostly Cloudy,1
1,128,1,8,7,17:39,34.8,Mostly Cloudy,1
1,122,1,8,7,17:44,34.8,Mostly Cloudy,1
1,127,1,8,7,17:49,34.8,Mostly Cloudy,1
1,131,1,8,7,17:54,34.8,Mostly Cloudy,1
1,126,1,8,7,17:59,34.8,Mostly Cloudy,1
1,123,1,8,7,18:04,34.8,Mostly Cloudy,1
1,122,1,8,7,18:09,34.8,Mostly Cloudy,1
1,112,1,8,7,18:14,34.8,Mostly Cloudy,1
1,112,1,8,7,18:19,34.8,Mostly Cloudy,1
1,111,1,8,7,18:24,34.8,Mostly Cloudy,1
1,105,1,8,7,18:29,34.8,Mostly Cloudy,1
1,99,1,8,7,18:34,34.8,Mostly Cloudy,1
1,97,1,8,7,18:39,34.8,Mostly Cloudy,1
1,101,1,8,7,18:44,34.8,Mostly Cloudy,1
1,99,1,8,7,18:49,34.8,Mostly Cloudy,1
1,106,1,8,7,18:54,34.8,Mostly Cloudy,1
1,103,1,8,7,18:59,34.8,Mostly Cloudy,1
1,103,1,8,7,19:04,34.8,Mostly Cloudy,1
1,102,1,8,7,19:09,34.8,Mostly Cloudy,1
1,102,1,8,7,19:14,34.8,Mostly Cloudy,1
1,103,1,8,7,19:19,34.8,Mostly Cloudy,1
1,108,1,8,7,19:24,34.8,Mostly Cloudy,1
1,110,1,8,7,19:29,34.8,Mostly Cloudy,1
1,108,1,8,7,19:34,34.8,Mostly Cloudy,1
1,109,1,8,7,19:39,34.8,Mostly Cloudy,1
1,110,1,8,7,19:44,34.8,Mostly Cloudy,1
1,118,1,8,7,19:49,34.8,Mostly Cloudy,1
1,113,1,8,7,19:54,34.8,Mostly Cloudy,1
1,112,1,8,7,19:59,34.8,Mostly Cloudy,1
2,26,1,8,7,08:04,22.0,Mostly Cloudy,1
2,29,1,8,7,08:09,22.0,Mostly Cloudy,1
2,29,1,8,7,08:14,22.0,Mostly Cloudy,1
2,28,1,8,7,08:19,22.2,Mostly Cloudy,1
2,27,1,8,7,08:24,22.2,Mostly Cloudy,1
2,26,1,8,7,08:29,22.7,Mostly Cloudy,1
2,22,1,8,7,08:34,22.7,Mostly Cloudy,1
2,18,1,8,7,08:39,23.1,Mostly Cloudy,1
2,18,1,8,7,08:44,23.1,Mostly Cloudy,1
2,20,1,8,7,08:49,23.1,Mostly Cloudy,1
2,19,1,8,7,08:54,23.2,Mostly Cloudy,1
2,19,1,8,7,08:59,23.2,Mostly Cloudy,1
2,23,1,8,7,09:04,23.2,Mostly Cloudy,1
2,25,1,8,7,09:09,23.2,Mostly Cloudy,1
2,27,1,8,7,09:14,23.1,Mostly Cloudy,1
2,27,1,8,7,09:19,23.1,Mostly Cloudy,1
2,26,1,8,7,09:24,23.1,Mostly Cloudy,1
2,26,1,8,7,09:29,22.9,Mostly Cloudy,1
2,25,1,8,7,09:34,22.9,Mostly Cloudy,1
2,26,1,8,7,09:39,22.5,Mostly Cloudy,1
2,26,1,8,7,09:44,22.5,Mostly Cloudy,1
2,26,1,8,7,09:49,22.2,Mostly Cloudy,1
2,26,1,8,7,09:54,22.2,Mostly Cloudy,1
2,23,1,8,7,09:59,22.5,Mostly Cloudy,1
2,27,1,8,7,10:04,22.5,Mostly Cloudy,1
2,28,1,8,7,10:09,22.5,Mostly Cloudy,1
2,14,1,8,7,10:14,23.2,Mostly Cloudy,1
2,13,1,8,7,10:19,23.2,Mostly Cloudy,1
2,14,1,8,7,10:24,23.9,Mostly Cloudy,1
2,15,1,8,7,10:29,23.9,Mostly Cloudy,1
2,18,1,8,7,10:34,24.0,Mostly Cloudy,1
2,20,1,8,7,10:39,24.0,Mostly Cloudy,1
2,18,1,8,7,10:44,24.0,Mostly Cloudy,1
2,21,1,8,7,10:49,24.0,Mostly Cloudy,1
2,20,1,8,7,10:54,24.0,Mostly Cloudy,1
2,22,1,8,7,10:59,24.0,Mostly Cloudy,1
2,30,1,8,7,11:04,24.0,Mostly Cloudy,1
2,33,1,8,7,11:09,24.2,Mostly Cloudy,1
2,34,1,8,7,11:14,24.2,Mostly Cloudy,1
2,36,1,8,7,11:19,24.2,Mostly Cloudy,1
2,39,1,8,7,11:24,24.3,Mostly Cloudy,1
2,37,1,8,7,11:29,24.3,Mostly Cloudy,1
2,35,1,8,7,11:34,24.2,Mostly Cloudy,1
2,35,1,8,7,11:39,24.2,Mostly Cloudy,1
2,37,1,8,7,11:44,24.1,Mostly Cloudy,1
2,36,1,8,7,11:49,24.1,Mostly Cloudy,1
2,33,1,8,7,11:54,23.8,Mostly Cloudy,1
2,35,1,8,7,11:59,23.8,Mostly Cloudy,1
2,34,1,8,7,12:04,23.8,Mostly Cloudy,1
2,36,1,8,7,12:09,23.4,Mostly Cloudy,1
2,35,1,8,7,12:14,23.4,Mostly Cloudy,1
2,37,1,8,7,12:19,23.2,Mostly Cloudy,1
2,36,1,8,7,12:24,23.2,Mostly Cloudy,1
2,31,1,8,7,12:29,23.1,Mostly Cloudy,1
2,27,1,8,7,12:34,23.1,Mostly Cloudy,1
2,28,1,8,7,12:39,23.1,Mostly Cloudy,1
2,29,1,8,7,12:44,23.0,Mostly Cloudy,1
2,23,1,8,7,12:49,23.0,Mostly Cloudy,1
2,25,1,8,7,12:54,23.1,Mostly Cloudy,1
2,23,1,8,7,12:59,23.1,Mostly Cloudy,1
2,26,1,8,7,13:04,23.1,Mostly Cloudy,1
2,28,1,8,7,13:09,23.1,Mostly Cloudy,1
2,28,1,8,7,13:14,23.1,Mostly Cloudy,1
2,31,1,8,7,13:19,23.1,Mostly Cloudy,1
2,34,1,8,7,13:24,23.1,Mostly Cloudy,1
2,39,1,8,7,13:29,23.3,Mostly Cloudy,1
2,42,1,8,7,13:34,23.3,Mostly Cloudy,1
2,45,1,8,7,13:39,23.5,Mostly Cloudy,1
2,46,1,8,7,13:44,23.5,Mostly Cloudy,1
2,46,1,8,7,13:49,23.5,Mostly Cloudy,1
2,48,1,8,7,13:54,23.5,Mostly Cloudy,1
2,48,1,8,7,13:59,23.5,Mostly Cloudy,1
2,47,1,8,7,14:04,23.2,Mostly Cloudy,1
2,30,1,8,7,14:09,23.2,Mostly Cloudy,1
2,24,1,8,7,14:14,23.0,Mostly Cloudy,1
2,25,1,8,7,14:19,23.0,Mostly Cloudy,1
2,24,1,8,7,14:24,22.8,Mostly Cloudy,1
2,25,1,8,7,14:29,22.8,Mostly Cloudy,1
2,23,1,8,7,14:34,22.8,Mostly Cloudy,1
2,21,1,8,7,14:39,22.7,Mostly Cloudy,1
2,23,1,8,7,14:44,22.7,Mostly Cloudy,1
2,32,1,8,7,14:49,22.6,Mostly Cloudy,1
2,31,1,8,7,14:54,22.6,Mostly Cloudy,1
2,34,1,8,7,14:59,22.6,Mostly Cloudy,1
2,35,1,8,7,15:04,22.6,Mostly Cloudy,1
2,35,1,8,7,15:09,22.7,Mostly Cloudy,1
2,28,1,8,7,15:14,22.7,Mostly Cloudy,1
2,22,1,8,7,15:19,22.7,Mostly Cloudy,1
2,19,1,8,7,15:24,22.6,Mostly Cloudy,1
2,16,1,8,7,15:29,22.6,Mostly Cloudy,1
2,15,1,8,7,15:34,22.5,Mostly Cloudy,1
2,14,1,8,7,15:39,22.5,Mostly Cloudy,1
2,17,1,8,7,15:44,22.5,Mostly Cloudy,1
2,13,1,8,7,15:49,22.5,Mostly Cloudy,1
2,17,1,8,7,15:54,22.5,Mostly Cloudy,1
2,21,1,8,7,15:59,22.5,Mostly Cloudy,1
2,21,1,8,7,16:04,22.5,Mostly Cloudy,1
2,23,1,8,7,16:09,22.6,Mostly Cloudy,1
2,27,1,8,7,16:14,22.6,Mostly Cloudy,1
2,28,1,8,7,16:19,22.4,Mostly Cloudy,1
2,26,1,8,7,16:24,22.4,Mostly Cloudy,1
2,25,1,8,7,16:29,22.4,Mostly Cloudy,1
2,27,1,8,7,16:34,22.3,Mostly Cloudy,1
2,22,1,8,7,16:39,22.3,Mostly Cloudy,1
2,22,1,8,7,16:44,22.2,Mostly Cloudy,1
2,17,1,8,7,16:49,22.2,Mostly Cloudy,1
2,12,1,8,7,16:54,21.8,Mostly Cloudy,1
2,13,1,8,7,16:59,21.8,Mostly Cloudy,1
2,13,1,8,7,17:04,21.8,Mostly Cloudy,1
2,16,1,8,7,17:09,21.4,Mostly Cloudy,1
2,25,1,8,7,17:14,21.4,Mostly Cloudy,1
2,28,1,8,7,17:19,21.0,Mostly Cloudy,1
2,30,1,8,7,17:24,21.0,Mostly Cloudy,1
2,34,1,8,7,17:29,20.9,Mostly Cloudy,1
2,33,1,8,7,17:34,20.9,Mostly Cloudy,1
2,31,1,8,7,17:39,20.9,Mostly Cloudy,1
2,35,1,8,7,17:44,20.8,Mostly Cloudy,1
2,33,1,8,7,17:49,20.8,Mostly Cloudy,1
2,41,1,8,7,17:54,20.6,Mostly Cloudy,1
2,45,1,8,7,17:59,20.6,Mostly Cloudy,1
2,45,1,8,7,18:04,20.6,Mostly Cloudy,1
2,46,1,8,7,18:09,20.6,Mostly Cloudy,1
2,43,1,8,7,18:14,20.6,Mostly Cloudy,1
2,34,1,8,7,18:19,20.6,Mostly Cloudy,1
2,34,1,8,7,18:24,20.6,Mostly Cloudy,1
2,26,1,8,7,18:29,20.5,Mostly Cloudy,1
2,26,1,8,7,18:34,20.5,Mostly Cloudy,1
2,25,1,8,7,18:39,20.4,Mostly Cloudy,1
2,24,1,8,7,18:44,20.4,Mostly Cloudy,1
2,25,1,8,7,18:49,20.4,Mostly Cloudy,1
2,30,1,8,7,18:54,20.4,Mostly Cloudy,1
2,28,1,8,7,18:59,20.4,Mostly Cloudy,1
2,28,1,8,7,19:04,20.4,Mostly Cloudy,1
2,25,1,8,7,19:09,20.4,Mostly Cloudy,1
2,26,1,8,7,19:14,20.3,Mostly Cloudy,1
2,22,1,8,7,19:19,20.3,Mostly Cloudy,1
2,17,1,8,7,19:24,20.3,Mostly Cloudy,1
2,17,1,8,7,19:29,20.3,Mostly Cloudy,1
2,12,1,8,7,19:34,20.3,Mostly Cloudy,1
2,15,1,8,7,19:39,20.3,Mostly Cloudy,1
2,11,1,8,7,19:44,20.3,Mostly Cloudy,1
2,8,1,8,7,19:49,20.2,Mostly Cloudy,1
2,8,1,8,7,19:54,20.2,Mostly Cloudy,1
2,6,1,8,7,19:59,20.2,Mostly Cloudy,1
3,13,1,8,7,08:04,34.8,Mostly Cloudy,1
3,13,1,8,7,08:09,34.8,Mostly Cloudy,1
3,14,1,8,7,08:14,34.8,Mostly Cloudy,1
3,14,1,8,7,08:19,34.8,Mostly Cloudy,1
3,14,1,8,7,08:24,34.8,Mostly Cloudy,1
3,14,1,8,7,08:29,34.8,Mostly Cloudy,1
3,14,1,8,7,08:34,34.8,Mostly Cloudy,1
3,14,1,8,7,08:39,34.8,Mostly Cloudy,1
3,14,1,8,7,08:44,34.8,Mostly Cloudy,1
3,14,1,8,7,08:49,34.8,Mostly Cloudy,1
3,14,1,8,7,08:54,34.8,Mostly Cloudy,1
3,15,1,8,7,08:59,34.8,Mostly Cloudy,1
3,15,1,8,7,09:04,34.8,Mostly Cloudy,1
3,15,1,8,7,09:09,34.8,Mostly Cloudy,1
3,16,1,8,7,09:14,34.8,Mostly Cloudy,1
3,17,1,8,7,09:19,34.8,Mostly Cloudy,1
3,17,1,8,7,09:24,34.8,Mostly Cloudy,1
3,17,1,8,7,09:29,34.8,Mostly Cloudy,1
3,18,1,8,7,09:34,34.8,Mostly Cloudy,1
3,18,1,8,7,09:39,34.8,Mostly Cloudy,1
3,18,1,8,7,09:44,34.8,Mostly Cloudy,1
3,18,1,8,7,09:49,34.8,Mostly Cloudy,1
3,18,1,8,7,09:54,34.8,Mostly Cloudy,1
3,18,1,8,7,09:59,34.8,Mostly Cloudy,1
3,21,1,8,7,10:04,34.8,Mostly Cloudy,1
3,22,1,8,7,10:09,34.8,Mostly Cloudy,1
3,21,1,8,7,10:14,34.8,Mostly Cloudy,1
3,21,1,8,7,10:19,34.8,Mostly Cloudy,1
3,21,1,8,7,10:24,34.8,Mostly Cloudy,1
3,24,1,8,7,10:29,34.8,Mostly Cloudy,1
3,26,1,8,7,10:34,34.8,Mostly Cloudy,1
3,26,1,8,7,10:39,34.8,Mostly Cloudy,1
3,26,1,8,7,10:44,34.8,Mostly Cloudy,1
3,26,1,8,7,10:49,34.8,Mostly Cloudy,1
3,26,1,8,7,10:54,34.8,Mostly Cloudy,1
3,26,1,8,7,10:59,34.8,Mostly Cloudy,1
3,26,1,8,7,11:04,34.8,Mostly Cloudy,1
3,26,1,8,7,11:09,34.8,Mostly Cloudy,1
3,26,1,8,7,11:14,34.8,Mostly Cloudy,1
3,26,1,8,7,11:19,34.8,Mostly Cloudy,1
3,27,1,8,7,11:24,34.8,Mostly Cloudy,1
3,28,1,8,7,11:29,34.8,Mostly Cloudy,1
3,27,1,8,7,11:34,34.8,Mostly Cloudy,1
3,29,1,8,7,11:39,34.8,Mostly Cloudy,1
3,28,1,8,7,11:44,34.8,Mostly Cloudy,1
3,28,1,8,7,11:49,34.8,Mostly Cloudy,1
3,28,1,8,7,11:54,34.8,Mostly Cloudy,1
3,30,1,8,7,11:59,34.8,Mostly Cloudy,1
3,30,1,8,7,12:04,34.8,Mostly Cloudy,1
3,32,1,8,7,12:09,34.8,Mostly Cloudy,1
3,31,1,8,7,12:14,34.8,Mostly Cloudy,1
3,30,1,8,7,12:19,34.8,Mostly Cloudy,1
3,30,1,8,7,12:24,34.8,Mostly Cloudy,1
3,32,1,8,7,12:29,34.8,Mostly Cloudy,1
3,32,1,8,7,12:34,34.8,Mostly Cloudy,1
3,33,1,8,7,12:39,34.8,Mostly Cloudy,1
3,34,1,8,7,12:44,34.8,Mostly Cloudy,1
3,39,1,8,7,12:49,34.8,Mostly Cloudy,1
3,40,1,8,7,12:54,34.8,Mostly Cloudy,1
3,39,1,8,7,12:59,34.8,Mostly Cloudy,1
3,28,1,8,7,13:04,34.8,Mostly Cloudy,1
3,27,1,8,7,13:09,34.8,Mostly Cloudy,1
3,12,1,8,7,13:14,34.8,Mostly Cloudy,1
3,12,1,8,7,13:19,34.8,Mostly Cloudy,1
3,14,1,8,7,13:24,34.8,Mostly Cloudy,1
3,16,1,8,7,13:29,34.8,Mostly Cloudy,1
3,17,1,8,7,13:34,34.8,Mostly Cloudy,1
3,17,1,8,7,13:39,34.8,Mostly Cloudy,1
3,16,1,8,7,13:44,34.8,Mostly Cloudy,1
3,13,1,8,7,13:49,34.8,Mostly Cloudy,1
3,19,1,8,7,13:54,34.8,Mostly Cloudy,1
3,23,1,8,7,13:59,34.8,Mostly Cloudy,1
3,19,1,8,7,14:04,34.8,Mostly Cloudy,1
3,18,1,8,7,14:09,34.8,Mostly Cloudy,1
3,19,1,8,7,14:14,34.8,Mostly Cloudy,1
3,21,1,8,7,14:19,34.8,Mostly Cloudy,1
3,22,1,8,7,14:24,34.8,Mostly Cloudy,1
3,23,1,8,7,14:29,34.8,Mostly Cloudy,1
3,23,1,8,7,14:34,34.8,Mostly Cloudy,1
3,21,1,8,7,14:39,34.8,Mostly Cloudy,1
3,21,1,8,7,14:44,34.8,Mostly Cloudy,1
3,21,1,8,7,14:49,34.8,Mostly Cloudy,1
3,21,1,8,7,14:54,34.8,Mostly Cloudy,1
3,17,1,8,7,14:59,34.8,Mostly Cloudy,1
3,17,1,8,7,15:04,34.8,Mostly Cloudy,1
3,20,1,8,7,15:09,34.8,Mostly Cloudy,1
3,15,1,8,7,15:14,34.8,Mostly Cloudy,1
3,17,1,8,7,15:19,34.8,Mostly Cloudy,1
3,18,1,8,7,15:24,34.8,Mostly Cloudy,1
3,18,1,8,7,15:29,34.8,Mostly Cloudy,1
3,19,1,8,7,15:34,34.8,Mostly Cloudy,1
3,20,1,8,7,15:39,34.8,Mostly Cloudy,1
3,23,1,8,7,15:44,34.8,Mostly Cloudy,1
3,24,1,8,7,15:49,34.8,Mostly Cloudy,1
3,24,1,8,7,15:54,34.8,Mostly Cloudy,1
3,24,1,8,7,15:59,34.8,Mostly Cloudy,1
3,22,1,8,7,16:04,34.8,Mostly Cloudy,1
3,21,1,8,7,16:09,34.8,Mostly Cloudy,1
3,19,1,8,7,16:14,34.8,Mostly Cloudy,1
3,23,1,8,7,16:19,34.8,Mostly Cloudy,1
3,23,1,8,7,16:24,34.8,Mostly Cloudy,1
3,23,1,8,7,16:29,34.8,Mostly Cloudy,1
3,23,1,8,7,16:34,34.8,Mostly Cloudy,1
3,23,1,8,7,16:39,34.8,Mostly Cloudy,1
3,20,1,8,7,16:44,34.8,Mostly Cloudy,1
3,20,1,8,7,16:49,34.8,Mostly Cloudy,1
3,21,1,8,7,16:54,34.8,Mostly Cloudy,1
3,24,1,8,7,16:59,34.8,Mostly Cloudy,1
3,23,1,8,7,17:04,34.8,Mostly Cloudy,1
3,22,1,8,7,17:09,34.8,Mostly Cloudy,1
3,26,1,8,7,17:14,34.8,Mostly Cloudy,1
3,32,1,8,7,17:19,34.8,Mostly Cloudy,1
3,33,1,8,7,17:24,34.8,Mostly Cloudy,1
3,32,1,8,7,17:29,34.8,Mostly Cloudy,1
3,30,1,8,7,17:34,34.8,Mostly Cloudy,1
3,29,1,8,7,17:39,34.8,Mostly Cloudy,1
3,29,1,8,7,17:44,34.8,Mostly Cloudy,1
3,30,1,8,7,17:49,34.8,Mostly Cloudy,1
3,29,1,8,7,17:54,34.8,Mostly Cloudy,1
3,27,1,8,7,17:59,34.8,Mostly Cloudy,1
3,25,1,8,7,18:04,34.8,Mostly Cloudy,1
3,20,1,8,7,18:09,34.8,Mostly Cloudy,1
3,19,1,8,7,18:14,34.8,Mostly Cloudy,1
3,20,1,8,7,18:19,34.8,Mostly Cloudy,1
3,20,1,8,7,18:24,34.8,Mostly Cloudy,1
3,22,1,8,7,18:29,34.8,Mostly Cloudy,1
3,21,1,8,7,18:34,34.8,Mostly Cloudy,1
3,24,1,8,7,18:39,34.8,Mostly Cloudy,1
3,24,1,8,7,18:44,34.8,Mostly Cloudy,1
3,25,1,8,7,18:49,34.8,Mostly Cloudy,1
3,27,1,8,7,18:54,34.8,Mostly Cloudy,1
3,29,1,8,7,18:59,34.8,Mostly Cloudy,1
3,29,1,8,7,19:04,34.8,Mostly Cloudy,1
3,27,1,8,7,19:09,34.8,Mostly Cloudy,1
3,27,1,8,7,19:14,34.8,Mostly Cloudy,1
3,28,1,8,7,19:19,34.8,Mostly Cloudy,1
3,28,1,8,7,19:24,34.8,Mostly Cloudy,1
3,26,1,8,7,19:29,34.8,Mostly Cloudy,1
3,25,1,8,7,19:34,34.8,Mostly Cloudy,1
3,23,1,8,7,19:39,34.8,Mostly Cloudy,1
3,23,1,8,7,19:44,34.8,Mostly Cloudy,1
3,23,1,8,7,19:49,34.8,Mostly Cloudy,1
3,22,1,8,7,19:54,34.8,Mostly Cloudy,1
3,22,1,8,7,19:59,34.8,Mostly Cloudy,1
4,7,1,8,7,08:04,34.8,Mostly Cloudy,1
4,8,1,8,7,08:09,34.8,Mostly Cloudy,1
4,8,1,8,7,08:14,34.8,Mostly Cloudy,1
4,9,1,8,7,08:19,34.8,Mostly Cloudy,1
4,9,1,8,7,08:24,34.8,Mostly Cloudy,1
4,9,1,8,7,08:29,34.8,Mostly Cloudy,1
4,9,1,8,7,08:34,34.8,Mostly Cloudy,1
4,9,1,8,7,08:39,34.8,Mostly Cloudy,1
4,8,1,8,7,08:44,34.8,Mostly Cloudy,1
4,8,1,8,7,08:49,34.8,Mostly Cloudy,1
4,8,1,8,7,08:54,34.8,Mostly Cloudy,1
4,8,1,8,7,08:59,34.8,Mostly Cloudy,1
4,8,1,8,7,09:04,34.8,Mostly Cloudy,1
4,8,1,8,7,09:09,34.8,Mostly Cloudy,1
4,8,1,8,7,09:14,34.8,Mostly Cloudy,1
4,8,1,8,7,09:19,34.8,Mostly Cloudy,1
4,8,1,8,7,09:24,34.8,Mostly Cloudy,1
4,8,1,8,7,09:29,34.8,Mostly Cloudy,1
4,7,1,8,7,09:34,34.8,Mostly Cloudy,1
4,7,1,8,7,09:39,34.8,Mostly Cloudy,1
4,6,1,8,7,09:44,34.8,Mostly Cloudy,1
4,6,1,8,7,09:49,34.8,Mostly Cloudy,1
4,6,1,8,7,09:54,34.8,Mostly Cloudy,1
4,8,1,8,7,09:59,34.8,Mostly Cloudy,1
4,8,1,8,7,10:04,34.8,Mostly Cloudy,1
4,8,1,8,7,10:09,34.8,Mostly Cloudy,1
4,8,1,8,7,10:14,34.8,Mostly Cloudy,1
4,9,1,8,7,10:19,34.8,Mostly Cloudy,1
4,9,1,8,7,10:24,34.8,Mostly Cloudy,1
4,9,1,8,7,10:29,34.8,Mostly Cloudy,1
4,10,1,8,7,10:34,34.8,Mostly Cloudy,1
4,9,1,8,7,10:39,34.8,Mostly Cloudy,1
4,9,1,8,7,10:44,34.8,Mostly Cloudy,1
4,8,1,8,7,10:49,34.8,Mostly Cloudy,1
